product_url,image,product_name,mpn,base_price,msrp,brand_name
https://www.ajmadison.com/cgi-bin/ajmadison/VWH3010LAB.html,"https://assets.ajmadison.com/image/upload/c_pad,f_auto,fl_lossy.progressive,h_300,q_auto,w_300/v1/ajmadison/images/large_no_watermark/alluvial~blue5f29c3126c7df2.46103424_8b557.jpg",30 Inch Under Cabinet Range Hood,VWH3010LAB,"$2,559.00 ","$2,739.00 ",Viking
https://www.ajmadison.com/cgi-bin/ajmadison/VWH530481SS.html,"https://assets.ajmadison.com/image/upload/c_pad,f_auto,fl_lossy.progressive,h_300,q_auto,w_300/v1/ajmadison/images/large_no_watermark/vwh530481ss-front-5a187e2c9e99f_bdc42.png",30 Inch Wall Mount Range Hood,VWH530481SS,"$2,269.00 ","$2,429.00 ",Viking
https://www.ajmadison.com/cgi-bin/ajmadison/VWH548481SS.html,"https://assets.ajmadison.com/image/upload/c_pad,f_auto,fl_lossy.progressive,h_300,q_auto,w_300/v1/ajmadison/images/large_no_watermark/vwh542481ss-front-5a15f0ba79ecb_d8b86.png",48 Inch Wall Mount Range Hood,VWH548481SS,"$3,009.00 ","$3,219.00 ",Viking
https://www.ajmadison.com/cgi-bin/ajmadison/VCWH54248FW.html,"https://assets.ajmadison.com/image/upload/c_pad,f_auto,fl_lossy.progressive,h_300,q_auto,w_300/v1/ajmadison/images/large_no_watermark/frost~white5f218d417b7572.15570424_48487.jpg",42 Inch Wall Mount Chimney Range Hood,VCWH54248FW,"$4,069.00 ","$4,349.00 ",Viking
https://www.ajmadison.com/cgi-bin/ajmadison/VSOE530SS.html,"https://assets.ajmadison.com/image/upload/c_pad,f_auto,fl_lossy.progressive,h_300,q_auto,w_300/v1/ajmadison/images/large_no_watermark/vsoe530ss5ade55947dea9_e1188.jpg",30 Inch Single Wall Oven,VSOE530SS,"$5,779.00 ","$6,189.00 ",Viking
https://www.ajmadison.com/cgi-bin/ajmadison/VSOE527SS.html,"https://assets.ajmadison.com/image/upload/c_pad,f_auto,fl_lossy.progressive,h_300,q_auto,w_300/v1/ajmadison/images/large_no_watermark/vsoe527ss5b27e1e8530ce2.80881081_edf22.jpg",27 Inch Single Electric Wall Oven,VSOE527SS,"$6,669.00 ","$7,139.00 ",Viking
https://www.ajmadison.com/cgi-bin/ajmadison/VGR5486GSS.html,"https://assets.ajmadison.com/image/upload/c_pad,f_auto,fl_lossy.progressive,h_300,q_auto,w_300/v1/ajmadison/images/large_no_watermark/vgr5486gss-167d33939bbeab3.92485418_4bbb4",48 Inch Freestanding Professional Gas Range,VGR5486GSS,"$12,999.00 ","$13,909.00 ",Viking
https://www.ajmadison.com/cgi-bin/ajmadison/VDR5366BSS.html,"https://assets.ajmadison.com/image/upload/c_pad,f_auto,fl_lossy.progressive,h_300,q_auto,w_300/v1/ajmadison/images/large_no_watermark/vdr5366b-ss59b1b2154dce5_23228.png",36 Inch Freestanding Dual Fuel Range,VDR5366BSS,"$10,499.00 ","$11,239.00 ",Viking
https://www.ajmadison.com/cgi-bin/ajmadison/VDR73624GSS.html,"https://assets.ajmadison.com/image/upload/c_pad,f_auto,fl_lossy.progressive,h_300,q_auto,w_300/v1/ajmadison/images/large_no_watermark/vdr73624gss~image15cd47fdad41fd4.37147756_236b7.jpg",36 Inch Freestanding Dual Fuel Range,VDR73624GSS,"$18,949.00 ","$20,279.00 ",Viking
https://www.ajmadison.com/cgi-bin/ajmadison/VCIH54208DG.html,"https://assets.ajmadison.com/image/upload/c_pad,f_auto,fl_lossy.progressive,h_300,q_auto,w_300/v1/ajmadison/images/large_no_watermark/vcih54208dg5f039754515e72.04144879_ab456.png",42 Inch Island Mount Range Hood,VCIH54208DG,"$4,039.99 ","$5,029.00 ",Viking
https://www.ajmadison.com/cgi-bin/ajmadison/VCRB5363LSS.html,"https://assets.ajmadison.com/image/upload/c_pad,f_auto,fl_lossy.progressive,h_300,q_auto,w_300/v1/ajmadison/images/large_no_watermark/vcrb5363_sslh_front_view.jpg",36 Inch Built-In Column Refrigerator,VCRB5363LSS,"$9,959.00 ","$10,659.00 ",Viking
